case_date,fuerte,origin,confirmer,t1_group,t1_pos_fuerte,first_related,first_related_primary,first_related_labels,t1_pos_related,t1_dist,day_offset,lottery,draw_position,source_reference,first_t1_companion,first_t1_dist,first_t1_pos,first_t1_day,first_t1_lottery,first_t1_draw_position
2022-11-20,35,49,7,35|40|83,1,9,MISMO_GRUPO_T2,MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR,,,1,Gana Mas,2,162085,40,1,2,2,Loteria Nacional,3
2022-11-20,44,43,7,12|28|44|60|81|92,3,33,RELACION_DE_TERCER_NIVEL,RELACION_DE_TERCER_NIVEL,,,1,Gana Mas,1,162085,12,-2,1,1,Quiniela Leidsa,1
2022-11-24,90,46,42,37|58|74|90,4,91,RELACION_DE_SEGUNDO_NIVEL,RELACION_DE_SEGUNDO_NIVEL,,,1,Gana Mas,1,162081,58,-2,2,4,Gana Mas,3
2022-11-30,22,44,9,22|59|70|75|91,1,37,RELACION_DE_SEGUNDO_NIVEL,RELACION_DE_SEGUNDO_NIVEL,,,1,Gana Mas,1,162075,75,3,4,3,Loteria Nacional,1
2022-12-02,90,46,29,37|58|74|90,4,30,RELACION_DE_SEGUNDO_NIVEL,RELACION_DE_SEGUNDO_NIVEL,,,1,Gana Mas,1,162073,74,-1,3,1,Quiniela Real,3
2022-12-07,3,31,83,3|24|88|99,1,35,COMPANERO_DEL_CONFIRMADOR,COMPANERO_DEL_CONFIRMADOR,,,1,New York 10:30,2,48860,99,3,4,2,Loteria Nacional,1
2022-12-09,42,37,35,5|10|42,3,85,RELACION_DE_TERCER_NIVEL,RELACION_DE_TERCER_NIVEL,,,1,Gana Mas,1,162067,5,-2,1,1,New York 2:30,1
2022-12-13,8,40,80,8|19|51|56|67|72,1,36,RELACION_DE_TERCER_NIVEL,RELACION_DE_TERCER_NIVEL,,,1,Gana Mas,1,162063,19,1,2,1,New York 2:30,3
2022-12-19,83,49,30,35|40|83,3,55,RELACION_DE_TERCER_NIVEL,RELACION_DE_TERCER_NIVEL,,,1,New York 10:30,2,48848,40,-1,2,3,New York 10:30,1
2022-12-28,23,42,77,7|18|23|50|55|66|71,3,71,MISMO_GRUPO_T1,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_LEJANA|CANDIDATO_ORIGINAL_ALTERNATIVO,7,4,1,Gana Mas,1,162050,71,4,7,1,Gana Mas,1
2022-12-29,79,47,67,4|36|68|79|84,4,92,RELACION_DE_SEGUNDO_NIVEL,RELACION_DE_SEGUNDO_NIVEL,,,1,Loteria Nacional,1,108092,36,-2,2,6,Gana Mas,1
2023-01-06,50,42,5,7|18|23|50|55|66|71,4,92,RELACION_DE_TERCER_NIVEL,RELACION_DE_TERCER_NIVEL,,,1,Gana Mas,3,162045,7,-3,1,1,Loteria Nacional,1
2023-01-14,44,43,9,12|28|44|60|81|92,3,46,COMPANERO_DEL_CONFIRMADOR,COMPANERO_DEL_CONFIRMADOR,,,1,Gana Mas,1,162037,81,2,5,2,New York 10:30,3
2023-01-14,53,28,9,21|26|53,3,46,COMPANERO_DEL_CONFIRMADOR,COMPANERO_DEL_CONFIRMADOR,,,1,Gana Mas,1,162037,,,,,,
2023-01-22,48,36,93,32|48|64|85,2,70,RELACION_DE_TERCER_NIVEL,RELACION_DE_TERCER_NIVEL,,,1,Gana Mas,2,162030,64,1,3,1,New York 10:30,1
2023-01-29,53,28,7,21|26|53,3,60,RELACION_DE_SEGUNDO_NIVEL,RELACION_DE_SEGUNDO_NIVEL,,,1,Gana Mas,1,162023,21,-2,1,1,Loteria Nacional,1
2023-02-02,45,50,32,45,1,14,CANDIDATO_ORIGINAL_ALTERNATIVO,CANDIDATO_ORIGINAL_ALTERNATIVO,,,1,Loteria Nacional,1,108061,,,,,,
2023-02-15,10,37,1,5|10|42,2,31,RELACION_DE_SEGUNDO_NIVEL,RELACION_DE_SEGUNDO_NIVEL,,,1,Gana Mas,2,162007,5,-1,1,7,Gana Mas,3
2023-02-24,75,44,62,22|59|70|75|91,4,31,RELACION_DE_TERCER_NIVEL,RELACION_DE_TERCER_NIVEL,,,1,Gana Mas,1,161998,70,-1,3,1,Loteria Nacional,2
2023-02-25,74,46,31,37|58|74|90,3,42,RELACION_DE_SEGUNDO_NIVEL,RELACION_DE_SEGUNDO_NIVEL,,,1,Gana Mas,2,161997,37,-2,1,6,New York 10:30,2
2023-02-26,44,43,42,12|28|44|60|81|92,3,5,COMPANERO_DEL_CONFIRMADOR,COMPANERO_DEL_CONFIRMADOR,,,1,New York 10:30,3,48779,28,-1,2,1,Quiniela Real,2
2023-02-26,71,42,12,7|18|23|50|55|66|71,7,88,RELACION_DE_TERCER_NIVEL,RELACION_DE_TERCER_NIVEL,,,1,New York 10:30,2,48779,66,-1,6,1,Quiniela Real,3
2023-03-02,72,40,59,8|19|51|56|67|72,6,53,RELACION_DE_SEGUNDO_NIVEL,RELACION_DE_SEGUNDO_NIVEL,,,1,Loteria Nacional,1,108034,19,-4,2,1,Loteria Nacional,2
2023-03-03,72,40,34,8|19|51|56|67|72,6,18,CANDIDATO_ORIGINAL_ALTERNATIVO,CANDIDATO_ORIGINAL_ALTERNATIVO,,,1,Gana Mas,1,161992,8,-5,1,1,New York 2:30,1
2023-03-09,35,49,7,35|40|83,1,84,RELACION_DE_TERCER_NIVEL,RELACION_DE_TERCER_NIVEL,,,1,Gana Mas,2,161986,83,2,3,3,Quiniela Loteka,3
2023-03-20,59,44,34,22|59|70|75|91,2,75,MISMO_GRUPO_T1,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_CERCANA|CANDIDATO_ORIGINAL_ALTERNATIVO,4,2,1,Gana Mas,1,161975,75,2,4,1,Gana Mas,1
2023-03-22,29,41,22,13|29|93,2,66,RELACION_DE_SEGUNDO_NIVEL,RELACION_DE_SEGUNDO_NIVEL,,,1,Gana Mas,1,161973,93,1,3,1,Loteria Nacional,2
2023-03-23,100,38,1,20|31|47|52|63|100,6,10,MISMO_GRUPO_T2,MISMO_GRUPO_T2|MISMO_CODIGO_T2|POSICION_T2_ADYACENTE|VECINO_DEL_CONFIRMADOR,,,1,Gana Mas,1,161972,47,-3,3,1,New York 10:30,3
2023-03-27,53,28,9,21|26|53,3,63,MISMO_GRUPO_T2,MISMO_GRUPO_T2|MISMO_CODIGO_T2|POSICION_T2_ADYACENTE|VECINO_DEL_CONFIRMADOR,,,1,Gana Mas,2,161968,26,-1,2,1,New York 10:30,3
2023-04-01,46,39,19,9|14|30|41|46|62|78|94,5,60,RELACION_DE_TERCER_NIVEL,RELACION_DE_TERCER_NIVEL,,,1,Gana Mas,1,161963,78,2,7,1,Quiniela Loteka,3
2023-04-08,29,41,9,13|29|93,2,14,COMPANERO_DEL_CONFIRMADOR,COMPANERO_DEL_CONFIRMADOR,,,1,Gana Mas,1,161959,13,-1,1,4,Quiniela Leidsa,2
2023-04-20,17,34,13,1|17|33|49|76,2,76,MISMO_GRUPO_T1,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_CERCANA|CANDIDATO_ORIGINAL_ALTERNATIVO,5,3,1,Gana Mas,1,161948,76,3,5,1,Gana Mas,1
2023-04-20,83,49,30,35|40|83,3,76,CANDIDATO_ORIGINAL_ALTERNATIVO,CANDIDATO_ORIGINAL_ALTERNATIVO,,,1,Gana Mas,1,161948,40,-1,2,3,New York 10:30,3
2023-04-21,10,37,1,5|10|42,2,68,RELACION_DE_TERCER_NIVEL,RELACION_DE_TERCER_NIVEL,,,1,Gana Mas,2,161947,5,-1,1,1,Loteria Nacional,1
2023-04-27,44,43,7,12|28|44|60|81|92,3,90,MISMO_GRUPO_T2,MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR,,,1,Gana Mas,1,161941,81,2,5,1,Quiniela Real,3
2023-05-03,46,39,19,9|14|30|41|46|62|78|94,5,73,RELACION_DE_TERCER_NIVEL,RELACION_DE_TERCER_NIVEL,,,1,Gana Mas,1,161935,30,-2,3,1,New York 2:30,1
2023-05-05,67,40,88,8|19|51|56|67|72,5,43,RELACION_DE_TERCER_NIVEL,RELACION_DE_TERCER_NIVEL,,,1,Gana Mas,1,161933,51,-2,3,3,New York 2:30,1
2023-05-07,7,42,63,7|18|23|50|55|66|71,1,3,RELACION_DE_TERCER_NIVEL,RELACION_DE_TERCER_NIVEL,,,1,Gana Mas,1,161931,71,6,7,2,Gana Mas,3
2023-05-07,94,39,84,9|14|30|41|46|62|78|94,8,3,RELACION_DE_SEGUNDO_NIVEL,RELACION_DE_SEGUNDO_NIVEL,,,1,Gana Mas,1,161931,41,-4,4,1,Gana Mas,3
2023-05-21,70,44,7,22|59|70|75|91,3,68,RELACION_DE_TERCER_NIVEL,RELACION_DE_TERCER_NIVEL,,,1,Gana Mas,1,161917,75,1,4,2,Quiniela Leidsa,1
2023-05-24,2,33,20,2|39|82|87,1,97,RELACION_DE_TERCER_NIVEL,RELACION_DE_TERCER_NIVEL,,,1,Gana Mas,1,161914,39,1,2,1,Loteria Nacional,3
2023-05-30,3,31,30,3|24|88|99,1,51,RELACION_DE_TERCER_NIVEL,RELACION_DE_TERCER_NIVEL,,,1,Gana Mas,2,161908,99,3,4,1,Loteria Nacional,3
2023-06-03,30,39,83,9|14|30|41|46|62|78|94,3,26,RELACION_DE_TERCER_NIVEL,RELACION_DE_TERCER_NIVEL,,,1,Gana Mas,2,161904,9,-2,1,1,New York 10:30,2
2023-06-06,56,40,12,8|19|51|56|67|72,4,58,RELACION_DE_TERCER_NIVEL,RELACION_DE_TERCER_NIVEL,,,1,Gana Mas,2,161902,8,-3,1,1,Quiniela Loteka,1
2023-06-13,100,38,1,20|31|47|52|63|100,6,42,RELACION_DE_SEGUNDO_NIVEL,RELACION_DE_SEGUNDO_NIVEL,,,1,Gana Mas,1,161895,52,-2,4,3,Quiniela Real,3
2023-06-21,42,37,9,5|10|42,3,12,RELACION_DE_SEGUNDO_NIVEL,RELACION_DE_SEGUNDO_NIVEL,,,1,Gana Mas,1,161887,10,-1,2,1,Gana Mas,3
2023-06-27,19,40,86,8|19|51|56|67|72,2,54,COMPANERO_DEL_CONFIRMADOR,COMPANERO_DEL_CONFIRMADOR,,,1,Gana Mas,1,161881,67,3,5,1,Loteria Nacional,1
2023-06-29,9,39,7,9|14|30|41|46|62|78|94,1,72,RELACION_DE_TERCER_NIVEL,RELACION_DE_TERCER_NIVEL,,,1,Gana Mas,1,161879,94,7,8,1,Gana Mas,3
2023-07-08,53,28,44,21|26|53,3,4,RELACION_DE_TERCER_NIVEL,RELACION_DE_TERCER_NIVEL,,,1,Gana Mas,1,161870,26,-1,2,3,New York 2:30,3
2023-07-08,77,32,28,77,1,42,RELACION_DE_TERCER_NIVEL,RELACION_DE_TERCER_NIVEL,,,1,Loteria Nacional,1,107909,,,,,,
2023-07-14,58,46,84,37|58|74|90,2,74,MISMO_GRUPO_T1,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_ADYACENTE|CANDIDATO_ORIGINAL_ALTERNATIVO,3,1,1,Gana Mas,1,161864,74,1,3,1,Gana Mas,1
2023-07-18,29,41,63,13|29|93,2,64,RELACION_DE_TERCER_NIVEL,RELACION_DE_TERCER_NIVEL,,,1,Gana Mas,1,161860,93,1,3,2,New York 2:30,1
2023-07-19,9,39,35,9|14|30|41|46|62|78|94,1,66,RELACION_DE_SEGUNDO_NIVEL,RELACION_DE_SEGUNDO_NIVEL,,,1,Gana Mas,1,161859,78,6,7,1,Quiniela Leidsa,3
2023-07-20,65,52,37,65|97,1,70,RELACION_DE_TERCER_NIVEL,RELACION_DE_TERCER_NIVEL,,,1,Gana Mas,1,161858,,,,,,
2023-07-20,97,52,93,65|97,2,70,RELACION_DE_TERCER_NIVEL,RELACION_DE_TERCER_NIVEL,,,1,Gana Mas,1,161858,,,,,,
2023-07-24,29,41,42,13|29|93,2,32,RELACION_DE_TERCER_NIVEL,RELACION_DE_TERCER_NIVEL,,,1,Gana Mas,1,161854,93,1,3,2,Gana Mas,1
2023-07-24,63,38,42,20|31|47|52|63|100,5,32,RELACION_DE_TERCER_NIVEL,RELACION_DE_TERCER_NIVEL,,,1,Gana Mas,1,161854,52,-1,4,1,Gana Mas,2
2023-07-25,77,32,28,77,1,6,RELACION_DE_TERCER_NIVEL,RELACION_DE_TERCER_NIVEL,,,1,Gana Mas,3,161853,,,,,,
2023-07-28,19,40,86,8|19|51|56|67|72,2,44,RELACION_DE_TERCER_NIVEL,RELACION_DE_TERCER_NIVEL,,,1,Gana Mas,2,161850,8,-1,1,3,Quiniela Loteka,3
2023-08-18,70,44,9,22|59|70|75|91,3,18,RELACION_DE_SEGUNDO_NIVEL,RELACION_DE_SEGUNDO_NIVEL,,,1,Gana Mas,1,161829,91,2,5,3,New York 2:30,3
2023-08-20,41,39,89,9|14|30|41|46|62|78|94,4,46,MISMO_GRUPO_T1,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_ADYACENTE|CANDIDATO_ORIGINAL_ALTERNATIVO,5,1,1,Gana Mas,1,161827,46,1,5,1,Gana Mas,1
2023-08-21,90,46,22,37|58|74|90,4,23,RELACION_DE_SEGUNDO_NIVEL,RELACION_DE_SEGUNDO_NIVEL,,,1,New York 10:30,1,143786,37,-3,1,3,Quiniela Real,2
2023-08-30,65,52,82,65|97,1,84,RELACION_DE_TERCER_NIVEL,RELACION_DE_TERCER_NIVEL,,,1,Loteria Nacional,1,143873,,,,,,
2023-09-01,85,36,52,32|48|64|85,4,6,RELACION_DE_TERCER_NIVEL,RELACION_DE_TERCER_NIVEL,,,1,Gana Mas,2,161817,48,-2,2,3,Gana Mas,1
2023-09-04,35,49,42,35|40|83,1,37,RELACION_DE_SEGUNDO_NIVEL,RELACION_DE_SEGUNDO_NIVEL,,,1,Gana Mas,1,161814,83,2,3,3,New York 10:30,3
2023-09-07,29,41,9,13|29|93,2,4,CANDIDATO_ORIGINAL_ALTERNATIVO,CANDIDATO_ORIGINAL_ALTERNATIVO,,,1,Gana Mas,1,161811,93,1,3,2,Quiniela Loteka,1
2023-09-12,1,34,10,1|17|33|49|76,1,28,RELACION_DE_TERCER_NIVEL,RELACION_DE_TERCER_NIVEL,,,1,Gana Mas,2,161806,33,2,3,1,Loteria Nacional,1
2023-09-12,7,42,53,7|18|23|50|55|66|71,1,28,RELACION_DE_SEGUNDO_NIVEL,RELACION_DE_SEGUNDO_NIVEL,,,1,Gana Mas,2,161806,18,1,2,2,Quiniela Loteka,3
2023-09-14,85,36,81,32|48|64|85,4,71,RELACION_DE_TERCER_NIVEL,RELACION_DE_TERCER_NIVEL,,,1,Gana Mas,1,161804,64,-1,3,1,Quiniela Real,3
2023-09-15,83,49,30,35|40|83,3,47,RELACION_DE_TERCER_NIVEL,RELACION_DE_TERCER_NIVEL,,,1,Gana Mas,1,161803,35,-2,1,3,Quiniela Loteka,3
2023-09-16,68,47,92,4|36|68|79|84,3,24,RELACION_DE_TERCER_NIVEL,RELACION_DE_TERCER_NIVEL,,,1,Gana Mas,1,161802,79,1,4,2,New York 2:30,1
2023-09-17,83,49,3,35|40|83,3,99,COMPANERO_DEL_CONFIRMADOR,COMPANERO_DEL_CONFIRMADOR,,,1,Loteria Nacional,2,150809,35,-2,1,1,Quiniela Loteka,3
2023-09-18,29,41,9,13|29|93,2,54,RELACION_DE_TERCER_NIVEL,RELACION_DE_TERCER_NIVEL,,,1,Gana Mas,1,161800,93,1,3,2,New York 2:30,2
2023-09-20,77,32,23,77,1,28,MISMO_GRUPO_T2,MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR,,,1,Gana Mas,2,161798,,,,,,
2023-09-22,35,49,63,35|40|83,1,53,MISMO_GRUPO_T2,MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR,,,1,Gana Mas,1,161796,40,1,2,3,Quiniela Leidsa,3
2023-10-03,3,31,30,3|24|88|99,1,56,RELACION_DE_TERCER_NIVEL,RELACION_DE_TERCER_NIVEL,,,1,Gana Mas,3,161786,24,1,2,1,New York 10:30,1
2023-10-08,90,46,44,37|58|74|90,4,54,RELACION_DE_TERCER_NIVEL,RELACION_DE_TERCER_NIVEL,,,1,Gana Mas,1,165777,58,-2,2,1,New York 10:30,2
2023-10-10,22,44,7,22|59|70|75|91,1,55,COMPANERO_DEL_CONFIRMADOR,COMPANERO_DEL_CONFIRMADOR,,,1,Gana Mas,2,165828,59,1,2,3,Quiniela Real,1
2023-10-10,70,44,7,22|59|70|75|91,3,55,COMPANERO_DEL_CONFIRMADOR,COMPANERO_DEL_CONFIRMADOR,,,1,Gana Mas,2,165828,59,-1,2,3,Quiniela Real,1
2023-10-13,69,45,57,69|80,1,7,RELACION_DE_TERCER_NIVEL,RELACION_DE_TERCER_NIVEL,,,1,Loteria Nacional,2,167915,80,1,2,3,Quiniela Loteka,2
2023-10-14,22,44,29,22|59|70|75|91,1,14,RELACION_DE_SEGUNDO_NIVEL,RELACION_DE_SEGUNDO_NIVEL,,,1,Gana Mas,1,167932,75,3,4,1,Quiniela Real,1
2023-10-14,70,44,29,22|59|70|75|91,3,14,RELACION_DE_SEGUNDO_NIVEL,RELACION_DE_SEGUNDO_NIVEL,,,1,Gana Mas,1,167932,75,1,4,1,Quiniela Real,1
2023-10-17,63,38,35,20|31|47|52|63|100,5,46,RELACION_DE_SEGUNDO_NIVEL,RELACION_DE_SEGUNDO_NIVEL,,,1,Gana Mas,1,168015,47,-2,3,1,New York 2:30,2
2023-10-19,39,33,78,2|39|82|87,2,12,RELACION_DE_TERCER_NIVEL,RELACION_DE_TERCER_NIVEL,,,1,Gana Mas,1,168071,87,2,4,3,Quiniela Leidsa,2
2023-10-24,59,44,26,22|59|70|75|91,2,40,RELACION_DE_TERCER_NIVEL,RELACION_DE_TERCER_NIVEL,,,1,Gana Mas,1,168202,75,2,4,2,Loteria Nacional,1
2023-11-08,27,26,76,27|38,1,42,RELACION_DE_TERCER_NIVEL,RELACION_DE_TERCER_NIVEL,,,1,Gana Mas,1,168597,,,,,,
2023-11-16,9,39,29,9|14|30|41|46|62|78|94,1,89,RELACION_DE_SEGUNDO_NIVEL,RELACION_DE_SEGUNDO_NIVEL,,,1,Gana Mas,1,168802,14,1,2,1,Quiniela Real,2
2023-11-25,94,39,58,9|14|30|41|46|62|78|94,8,99,RELACION_DE_TERCER_NIVEL,RELACION_DE_TERCER_NIVEL,,,1,Gana Mas,1,169007,46,-3,5,1,Loteria Nacional,2
2023-12-19,90,46,29,37|58|74|90,4,69,RELACION_DE_TERCER_NIVEL,RELACION_DE_TERCER_NIVEL,,,1,Gana Mas,1,169623,37,-3,1,1,New York 10:30,3
2023-12-20,22,44,70,22|59|70|75|91,1,11,RELACION_DE_SEGUNDO_NIVEL,RELACION_DE_SEGUNDO_NIVEL,,,1,Gana Mas,2,169646,70,2,3,1,New York 10:30,1
2023-12-25,29,41,53,13|29|93,2,40,RELACION_DE_SEGUNDO_NIVEL,RELACION_DE_SEGUNDO_NIVEL,,,1,Gana Mas,1,169754,,,,,,
2023-12-28,63,38,35,20|31|47|52|63|100,5,1,RELACION_DE_SEGUNDO_NIVEL,RELACION_DE_SEGUNDO_NIVEL,,,1,Gana Mas,3,169836,31,-3,2,1,Quiniela Leidsa,2
2023-12-29,29,41,70,13|29|93,2,35,MISMO_GRUPO_T2,MISMO_GRUPO_T2|MISMO_CODIGO_T2|POSICION_T2_ADYACENTE|VECINO_DEL_CONFIRMADOR,,,1,Gana Mas,2,169862,93,1,3,4,Loteria Nacional,1
2024-01-13,68,47,76,4|36|68|79|84,3,44,RELACION_DE_SEGUNDO_NIVEL,RELACION_DE_SEGUNDO_NIVEL,,,1,Loteria Nacional,1,172305,84,2,5,1,Quiniela Real,3
2024-01-17,44,43,90,12|28|44|60|81|92,3,2,RELACION_DE_TERCER_NIVEL,RELACION_DE_TERCER_NIVEL,,,1,Gana Mas,1,173706,12,-2,1,1,New York 10:30,2
2024-01-25,67,40,88,8|19|51|56|67|72,5,73,RELACION_DE_TERCER_NIVEL,RELACION_DE_TERCER_NIVEL,,,1,Gana Mas,1,173927,72,1,6,1,New York 2:30,1
2024-01-26,87,33,73,2|39|82|87,4,81,RELACION_DE_SEGUNDO_NIVEL,RELACION_DE_SEGUNDO_NIVEL,,,1,Gana Mas,3,173955,2,-3,1,2,Quiniela Real,1
2024-01-27,23,42,28,7|18|23|50|55|66|71,3,91,RELACION_DE_TERCER_NIVEL,RELACION_DE_TERCER_NIVEL,,,1,Gana Mas,1,173983,7,-2,1,1,Quiniela Leidsa,3
2024-01-28,84,47,94,4|36|68|79|84,5,88,RELACION_DE_SEGUNDO_NIVEL,RELACION_DE_SEGUNDO_NIVEL,,,1,Gana Mas,1,174010,4,-4,1,1,New York 10:30,2
2024-02-05,77,32,28,77,1,37,RELACION_DE_TERCER_NIVEL,RELACION_DE_TERCER_NIVEL,,,1,Gana Mas,1,174244,,,,,,
2024-02-06,63,38,70,20|31|47|52|63|100,5,47,MISMO_GRUPO_T1,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_CERCANA|CANDIDATO_ORIGINAL_ALTERNATIVO,3,-2,1,Gana Mas,1,174274,47,-2,3,1,Gana Mas,1
2024-02-10,35,49,29,35|40|83,1,10,RELACION_DE_SEGUNDO_NIVEL,RELACION_DE_SEGUNDO_NIVEL,,,1,Gana Mas,1,174387,83,2,3,1,New York 2:30,1
2024-02-11,100,38,10,20|31|47|52|63|100,6,68,RELACION_DE_TERCER_NIVEL,RELACION_DE_TERCER_NIVEL,,,1,Gana Mas,1,174413,47,-3,3,1,New York 10:30,1
2024-02-19,2,33,20,2|39|82|87,1,28,RELACION_DE_SEGUNDO_NIVEL,RELACION_DE_SEGUNDO_NIVEL,,,1,Gana Mas,1,174622,39,1,2,1,Quiniela Leidsa,1
2024-02-19,53,28,42,21|26|53,3,28,RELACION_DE_SEGUNDO_NIVEL,RELACION_DE_SEGUNDO_NIVEL,,,1,Gana Mas,1,174622,26,-1,2,3,Loteria Nacional,1
2024-02-20,53,28,22,21|26|53,3,91,COMPANERO_DEL_CONFIRMADOR,COMPANERO_DEL_CONFIRMADOR,,,1,Gana Mas,2,174647,26,-1,2,2,Loteria Nacional,1
2024-03-02,9,39,42,9|14|30|41|46|62|78|94,1,22,MISMO_GRUPO_T2,MISMO_GRUPO_T2|MISMO_CODIGO_T2|POSICION_T2_ADYACENTE|VECINO_DEL_CONFIRMADOR,,,1,Gana Mas,1,174957,62,5,6,2,Loteria Nacional,2
2024-04-15,29,41,63,13|29|93,2,44,MISMO_GRUPO_T2,MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR,,,1,Gana Mas,1,176179,93,1,3,3,Loteria Nacional,1
2024-04-17,9,39,22,9|14|30|41|46|62|78|94,1,89,RELACION_DE_SEGUNDO_NIVEL,RELACION_DE_SEGUNDO_NIVEL,,,1,Gana Mas,1,176234,46,4,5,1,Loteria Nacional,3
2024-04-27,44,43,9,12|28|44|60|81|92,3,5,RELACION_DE_SEGUNDO_NIVEL,RELACION_DE_SEGUNDO_NIVEL,,,1,Gana Mas,1,176526,12,-2,1,1,New York 10:30,3
2024-05-01,56,40,89,8|19|51|56|67|72,4,69,RELACION_DE_TERCER_NIVEL,RELACION_DE_TERCER_NIVEL,,,1,Gana Mas,1,176652,19,-2,2,3,New York 10:30,2
2024-05-01,72,40,34,8|19|51|56|67|72,6,69,RELACION_DE_TERCER_NIVEL,RELACION_DE_TERCER_NIVEL,,,1,Gana Mas,1,176652,19,-4,2,3,New York 10:30,2
2024-05-11,6,35,60,6|11|43|54|86,1,14,RELACION_DE_SEGUNDO_NIVEL,RELACION_DE_SEGUNDO_NIVEL,,,1,Gana Mas,1,176936,86,4,5,3,Quiniela Leidsa,3
2024-05-12,54,35,14,6|11|43|54|86,4,94,COMPANERO_DEL_CONFIRMADOR,COMPANERO_DEL_CONFIRMADOR,,,1,Gana Mas,1,176963,86,1,5,2,Quiniela Leidsa,3
2024-05-22,22,44,9,22|59|70|75|91,1,42,MISMO_GRUPO_T2,MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR,,,1,Gana Mas,1,177238,70,2,3,5,New York 10:30,2
2024-05-23,71,42,12,7|18|23|50|55|66|71,7,27,RELACION_DE_TERCER_NIVEL,RELACION_DE_TERCER_NIVEL,,,1,Gana Mas,1,177266,23,-4,3,1,New York 2:30,3
2024-05-26,71,42,89,7|18|23|50|55|66|71,7,79,RELACION_DE_TERCER_NIVEL,RELACION_DE_TERCER_NIVEL,,,1,Gana Mas,2,177354,50,-3,4,1,Loteria Nacional,2
2024-06-05,27,26,76,27|38,1,38,MISMO_GRUPO_T1,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_ADYACENTE|CANDIDATO_ORIGINAL_ALTERNATIVO,2,1,1,Gana Mas,2,177641,38,1,2,1,Gana Mas,2
2024-06-14,77,32,28,77,1,78,RELACION_DE_TERCER_NIVEL,RELACION_DE_TERCER_NIVEL,,,1,Gana Mas,1,177899,,,,,,
2024-06-17,70,44,22,22|59|70|75|91,3,59,MISMO_GRUPO_T1,MISMO_GRUPO_T1|MISMO_CODIGO_T1|POSICION_T1_ADYACENTE|COMPANERO_DEL_CONFIRMADOR|CANDIDATO_ORIGINAL_ALTERNATIVO,2,-1,1,Gana Mas,1,177989,59,-1,2,1,Gana Mas,1
2024-06-19,42,37,22,5|10|42,3,53,MISMO_GRUPO_T2,MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR,,,1,Gana Mas,1,178046,10,-1,2,3,Quiniela Leidsa,2
2024-06-26,53,28,22,21|26|53,3,19,RELACION_DE_TERCER_NIVEL,RELACION_DE_TERCER_NIVEL,,,1,Gana Mas,1,178246,26,-1,2,3,Quiniela Loteka,2
2024-06-28,1,34,10,1|17|33|49|76,1,63,RELACION_DE_SEGUNDO_NIVEL,RELACION_DE_SEGUNDO_NIVEL,,,1,Gana Mas,3,178305,17,1,2,5,Quiniela Loteka,3
2024-07-01,9,39,7,9|14|30|41|46|62|78|94,1,42,MISMO_GRUPO_T2,MISMO_GRUPO_T2|MISMO_CODIGO_T2|VECINO_DEL_CONFIRMADOR,,,1,New York 10:30,1,178397,41,3,4,5,Loteria Nacional,3
2024-07-01,94,39,58,9|14|30|41|46|62|78|94,8,42,RELACION_DE_SEGUNDO_NIVEL,RELACION_DE_SEGUNDO_NIVEL,,,1,New York 10:30,1,178397,41,-4,4,5,Loteria Nacional,3
2024-07-03,9,39,22,9|14|30|41|46|62|78|94,1,34,RELACION_DE_TERCER_NIVEL,RELACION_DE_TERCER_NIVEL,,,1,Gana Mas,1,178434,41,3,4,3,Loteria Nacional,3
2024-07-09,88,31,79,3|24|88|99,3,86,RELACION_DE_TERCER_NIVEL,RELACION_DE_TERCER_NIVEL,,,1,Gana Mas,2,178592,24,-1,2,1,New York 2:30,3
2024-07-24,27,26,76,27|38,1,13,RELACION_DE_TERCER_NIVEL,RELACION_DE_TERCER_NIVEL,,,1,Gana Mas,1,179026,38,1,2,2,Quiniela Real,2
2024-07-24,72,40,26,8|19|51|56|67|72,6,6,RELACION_DE_TERCER_NIVEL,RELACION_DE_TERCER_NIVEL,,,1,Gana Mas,3,179026,19,-4,2,2,New York 2:30,2
2024-08-03,71,42,89,7|18|23|50|55|66|71,7,51,RELACION_DE_SEGUNDO_NIVEL,RELACION_DE_SEGUNDO_NIVEL,,,1,Gana Mas,3,179316,23,-4,3,1,Loteria Nacional,1
